match_id,team_id,side,possession,shots_on_target,shots_total,saves,cards
123845363308532,TEAM-0E077100,AWAY,24,4,9,4,0
31635900754577,TEAM-782246EA,HOME,34,3,11,4,0
31635900754577,TEAM-A4EC0F45,AWAY,66,5,11,0,0
96380130563499,TEAM-3E37DB98,HOME,60,5,13,3,0
96380130563499,TEAM-7273A887,AWAY,40,5,17,5,0
37099678724814,TEAM-0587F59E,HOME,55,7,22,1,0
37099678724814,TEAM-1C981597,AWAY,45,3,6,3,0
249165185143039,TEAM-B2118D2C,HOME,51,3,11,4,0
249165185143039,TEAM-51EA86E0,AWAY,49,6,15,2,0
238364193930544,TEAM-F53424F0,HOME,65,5,10,3,0
238364193930544,TEAM-7C631724,AWAY,35,4,8,5,0
224127150371417,TEAM-BDDFCDFA,HOME,40,0,7,4,0
224127150371417,TEAM-93330B41,AWAY,60,6,11,0,0
182653505299194,TEAM-27AC674B,HOME,49,3,10,1,0
182653505299194,TEAM-D069E7F8,AWAY,51,2,9,0,0
78424921640283,TEAM-A4EC0F45,HOME,64,5,17,1,0
78424921640283,TEAM-839B22B8,AWAY,36,2,6,5,0
166431566720497,TEAM-D069E7F8,HOME,43,3,9,2,0
166431566720497,TEAM-720795A0,AWAY,57,5,14,1,0
36599477633161,TEAM-7273A887,HOME,44,2,5,1,0
36599477633161,TEAM-27AC674B,AWAY,56,2,8,0,0
266196119130298,TEAM-B2118D2C,HOME,25,2,4,0,0
266196119130298,TEAM-3E37DB98,AWAY,75,1,12,1,0
12867779076770,TEAM-93330B41,HOME,52,5,11,2,0
12867779076770,TEAM-782246EA,AWAY,48,3,13,0,0
111769967402787,TEAM-0FF29040,HOME,54,1,7,2,0
111769967402787,TEAM-0587F59E,AWAY,46,4,13,0,0
268893201650669,TEAM-A415D192,HOME,41,9,13,3,0
268893201650669,TEAM-F53424F0,AWAY,59,4,9,6,0
273186728740917,TEAM-1C981597,HOME,47,1,9,0,0
273186728740917,TEAM-BDDFCDFA,AWAY,53,2,5,1,0
190479901032667,TEAM-0E077100,HOME,65,3,14,5,0
190479901032667,TEAM-7C631724,AWAY,35,8,17,2,0
160427239486660,TEAM-51EA86E0,HOME,29,9,13,4,0
160427239486660,TEAM-550D05AB,AWAY,71,4,27,7,0
84850950041839,TEAM-1C981597,HOME,59,4,16,4,0
84850950041839,TEAM-27AC674B,AWAY,41,6,15,4,0
270984011137131,TEAM-0587F59E,HOME,46,8,18,1,0
270984011137131,TEAM-A4EC0F45,AWAY,54,2,2,6,0
255788369173767,TEAM-782246EA,HOME,62,8,15,3,0
255788369173767,TEAM-0FF29040,AWAY,38,6,14,5,0
72800338160640,TEAM-839B22B8,HOME,39,2,13,4,0
72800338160640,TEAM-93330B41,AWAY,61,5,15,1,0
116829091866764,TEAM-F53424F0,HOME,61,9,18,0,0
116829091866764,TEAM-D069E7F8,AWAY,39,2,8,4,0
66654495877016,TEAM-7273A887,HOME,31,3,6,0,0
66654495877016,TEAM-B2118D2C,AWAY,69,1,6,3,0
127323012802056,TEAM-550D05AB,HOME,73,9,22,2,0
127323012802056,TEAM-1C981597,AWAY,27,2,5,6,0
12440203075382,TEAM-720795A0,HOME,57,7,20,0,0
12440203075382,TEAM-0E077100,AWAY,43,0,1,4,0
210159732743020,TEAM-27AC674B,HOME,43,5,12,2,0
210159732743020,TEAM-BDDFCDFA,AWAY,57,3,8,3,0
224114049373676,TEAM-3E37DB98,HOME,45,6,17,3,0
224114049373676,TEAM-51EA86E0,AWAY,55,5,10,4,0
187886877864296,TEAM-1C981597,HOME,49,5,22,5,0
187886877864296,TEAM-3E37DB98,AWAY,51,7,17,3,0
154236394582768,TEAM-A415D192,HOME,50,7,15,1,0
154236394582768,TEAM-0587F59E,AWAY,50,2,8,6,0
37449815710147,TEAM-550D05AB,HOME,74,8,19,0,0
37449815710147,TEAM-27AC674B,AWAY,26,1,6,4,0
74389292712047,TEAM-0E077100,HOME,44,1,6,1,0
74389292712047,TEAM-782246EA,AWAY,56,2,12,1,0
100315965680739,TEAM-0FF29040,HOME,38,6,16,0,0
100315965680739,TEAM-F53424F0,AWAY,62,1,12,6,0
94688163415669,TEAM-A4EC0F45,HOME,71,9,17,2,0
94688163415669,TEAM-D069E7F8,AWAY,30,4,9,6,0
279574308777710,TEAM-BDDFCDFA,HOME,48,1,14,0,0
279574308777710,TEAM-839B22B8,AWAY,52,0,8,0,0
280828769352415,TEAM-7C631724,HOME,45,2,9,3,0
280828769352415,TEAM-B2118D2C,AWAY,55,6,14,0,0
1233247401528,TEAM-51EA86E0,HOME,57,7,15,4,0
1233247401528,TEAM-720795A0,AWAY,43,5,6,6,0
60340945625436,TEAM-93330B41,HOME,77,7,18,2,0
60340945625436,TEAM-7273A887,AWAY,23,3,9,7,0
28794525136163,TEAM-7C631724,HOME,47,3,14,2,0
28794525136163,TEAM-A415D192,AWAY,53,3,12,2,0
79172092382432,TEAM-A415D192,HOME,52,7,19,2,0
79172092382432,TEAM-0FF29040,AWAY,48,2,8,4,0
60907575355198,TEAM-720795A0,HOME,37,4,8,1,0
60907575355198,TEAM-93330B41,AWAY,63,3,14,3,0
15566123357321,TEAM-839B22B8,HOME,50,5,22,2,0
15566123357321,TEAM-0E077100,AWAY,50,4,8,4,0
37688909818925,TEAM-1C981597,HOME,33,4,14,4,0
37688909818925,TEAM-51EA86E0,AWAY,67,5,22,3,0
24177153738949,TEAM-F53424F0,HOME,52,9,24,1,0
24177153738949,TEAM-782246EA,AWAY,48,3,7,5,0
210706372104388,TEAM-0587F59E,HOME,30,3,10,2,0
210706372104388,TEAM-550D05AB,AWAY,70,2,7,3,0
73358037351495,TEAM-27AC674B,HOME,37,7,16,6,0
73358037351495,TEAM-A4EC0F45,AWAY,63,6,13,5,0
111504600670808,TEAM-7273A887,HOME,29,5,9,5,0
111504600670808,TEAM-7C631724,AWAY,71,5,14,3,0
276590001159030,TEAM-B2118D2C,HOME,42,2,11,1,0
276590001159030,TEAM-A415D192,AWAY,58,2,9,1,0
236257366529703,TEAM-BDDFCDFA,HOME,61,8,19,3,0
236257366529703,TEAM-3E37DB98,AWAY,39,4,10,5,0
126758067200606,TEAM-D069E7F8,HOME,58,9,28,2,0
126758067200606,TEAM-0FF29040,AWAY,42,3,6,8,0
182335306739226,TEAM-3E37DB98,HOME,48,0,8,3,0
182335306739226,TEAM-27AC674B,AWAY,52,4,10,0,0
2578967961222,TEAM-51EA86E0,HOME,47,6,14,8,0
2578967961222,TEAM-0587F59E,AWAY,53,9,20,2,0
175056615553893,TEAM-F53424F0,HOME,66,5,16,3,0
175056615553893,TEAM-7273A887,AWAY,35,3,7,3,0
73492925123716,TEAM-0FF29040,HOME,42,6,11,2,0
73492925123716,TEAM-BDDFCDFA,AWAY,58,2,13,5,0
260221133373174,TEAM-93330B41,HOME,48,6,14,1,0
260221133373174,TEAM-A4EC0F45,AWAY,53,1,11,2,0
263012971060654,TEAM-0E077100,HOME,68,12,26,1,0
263012971060654,TEAM-D069E7F8,AWAY,32,2,10,10,0
72385216537621,TEAM-550D05AB,HOME,61,8,13,2,0
72385216537621,TEAM-B2118D2C,AWAY,39,4,9,3,0
159818626721587,TEAM-7C631724,HOME,52,6,19,3,0
159818626721587,TEAM-720795A0,AWAY,48,3,7,5,0
9995983172444,TEAM-782246EA,HOME,49,6,15,3,0
9995983172444,TEAM-839B22B8,AWAY,51,5,13,3,0
133847234564442,TEAM-A415D192,HOME,58,4,18,4,0
133847234564442,TEAM-1C981597,AWAY,42,5,19,3,0
966984278071,TEAM-A4EC0F45,HOME,47,4,13,3,0
966984278071,TEAM-0E077100,AWAY,53,4,11,2,0
249107241091576,TEAM-D069E7F8,HOME,66,5,15,2,0
249107241091576,TEAM-7273A887,AWAY,35,5,10,4,0
181734927181451,TEAM-1C981597,HOME,38,8,20,0,0
181734927181451,TEAM-0FF29040,AWAY,62,2,10,4,0
272967077679019,TEAM-839B22B8,HOME,48,11,19,0,0
272967077679019,TEAM-51EA86E0,AWAY,52,0,5,10,0
192139631797468,TEAM-B2118D2C,HOME,59,2,13,2,0
192139631797468,TEAM-BDDFCDFA,AWAY,41,4,9,2,0
113991653919723,TEAM-550D05AB,HOME,61,4,15,4,0
113991653919723,TEAM-A415D192,AWAY,39,4,8,3,0
280062639872375,TEAM-720795A0,HOME,56,5,12,2,0
280062639872375,TEAM-3E37DB98,AWAY,44,6,14,2,0
208116569804276,TEAM-0587F59E,HOME,39,6,11,2,0
208116569804276,TEAM-7C631724,AWAY,61,3,11,4,0
247680621158552,TEAM-93330B41,HOME,53,10,17,5,0
247680621158552,TEAM-F53424F0,AWAY,48,7,13,5,0
60029667495387,TEAM-27AC674B,HOME,35,10,21,3,0
60029667495387,TEAM-782246EA,AWAY,65,4,11,7,0
9793268159234,TEAM-A415D192,HOME,60,5,21,4,0
9793268159234,TEAM-A4EC0F45,AWAY,40,4,9,4,0
229016120391466,TEAM-782246EA,HOME,60,5,18,4,0
229016120391466,TEAM-1C981597,AWAY,41,4,8,3,0
89928190909893,TEAM-0E077100,HOME,36,2,6,5,0
89928190909893,TEAM-93330B41,AWAY,64,6,15,0,0
66093050777103,TEAM-7C631724,HOME,70,6,19,1,0
66093050777103,TEAM-D069E7F8,AWAY,30,1,8,6,0
13382617453063,TEAM-F53424F0,HOME,33,2,6,6,0
13382617453063,TEAM-550D05AB,AWAY,67,8,22,1,0
70954277473801,TEAM-7273A887,HOME,32,6,10,0,0
70954277473801,TEAM-0587F59E,AWAY,68,0,5,3,0
109251171367051,TEAM-BDDFCDFA,HOME,42,4,13,2,0
109251171367051,TEAM-720795A0,AWAY,58,5,9,2,0
255657509986015,TEAM-0FF29040,HOME,70,4,7,0,0
255657509986015,TEAM-B2118D2C,AWAY,30,0,9,3,0
190080655876356,TEAM-3E37DB98,HOME,48,6,18,3,0
190080655876356,TEAM-839B22B8,AWAY,52,5,8,5,0
51336606785177,TEAM-51EA86E0,HOME,54,2,10,0,0
51336606785177,TEAM-27AC674B,AWAY,46,0,9,2,0
72976254560952,TEAM-93330B41,HOME,61,9,22,1,0
72976254560952,TEAM-51EA86E0,AWAY,39,2,10,7,0
45762226130455,TEAM-782246EA,HOME,54,4,12,0,0
45762226130455,TEAM-3E37DB98,AWAY,46,2,12,2,0
239163043175812,TEAM-A4EC0F45,HOME,57,2,8,7,0
239163043175812,TEAM-BDDFCDFA,AWAY,43,8,22,2,0
7594668703842,TEAM-550D05AB,HOME,77,10,20,2,0
7594668703842,TEAM-D069E7F8,AWAY,23,2,10,5,0
215082428145308,TEAM-B2118D2C,HOME,32,2,11,1,0
215082428145308,TEAM-F53424F0,AWAY,68,2,13,0,0
269475719335433,TEAM-839B22B8,HOME,51,4,12,2,0
269475719335433,TEAM-7C631724,AWAY,49,3,8,3,0
137965179038444,TEAM-0E077100,HOME,45,4,12,3,0
137965179038444,TEAM-A415D192,AWAY,55,3,17,1,0
187870174630051,TEAM-720795A0,HOME,68,6,9,3,0
187870174630051,TEAM-0FF29040,AWAY,32,5,8,6,0
238319576151040,TEAM-0587F59E,HOME,61,6,18,5,0
238319576151040,TEAM-27AC674B,AWAY,39,6,12,5,0
6929397724290,TEAM-1C981597,HOME,63,4,22,1,0
6929397724290,TEAM-7273A887,AWAY,37,1,5,1,0
